Cluster Index,flow_ID,Cluster,Device Name,Flow Key
3895,tcp_3895,3489,Dryer_Mon,"(('192.168.10.116', 41563), ('54.213.198.17', 8080), 6, 7429417585619429606)"
3896,tcp_3896,381,Dryer_Mon,"(('192.168.10.116', 35005), ('34.242.76.239', 443), 6, 7429417585619429606)"
3897,tcp_3897,2023,Dryer_Mon,"(('192.168.10.116', 39853), ('52.40.126.25', 443), 6, 7429417585619429606)"
3898,tcp_3898,2272,Dryer_Mon,"(('192.168.10.116', 36676), ('54.201.73.147', 443), 6, 7429417585619429606)"
3899,tcp_3899,221,Dryer_Mon,"(('192.168.10.116', 35054), ('34.242.76.239', 443), 6, 7429417585619429606)"
3900,tcp_3900,2023,Dryer_Mon,"(('192.168.10.116', 36702), ('54.201.73.147', 443), 6, 7429417585619429606)"
3901,tcp_3901,3487,Dryer_Mon,"(('192.168.10.116', 41638), ('54.213.198.17', 8080), 6, 7429417585619429606)"
3902,tcp_3902,3027,Dryer_Mon,"(('192.168.10.116', 41640), ('54.213.198.17', 8080), 6, 7429417585619429606)"
3903,tcp_3903,221,Dryer_Mon,"(('192.168.10.116', 46447), ('34.248.199.171', 443), 6, 7429417585619429606)"
3904,tcp_3904,5125,Dryer_Mon,"(('192.168.10.116', 41643), ('54.213.198.17', 8080), 6, 7429417585619429606)"
3905,tcp_3905,2615,Dryer_Mon,"(('192.168.10.116', 46454), ('34.248.199.171', 443), 6, 7429417585619429606)"
3906,tcp_3906,2272,Dryer_Mon,"(('192.168.10.116', 36714), ('54.201.73.147', 443), 6, 7429417585619429606)"
3907,tcp_3907,5237,Dryer_Mon,"(('192.168.10.116', 41542), ('54.213.198.17', 8080), 6, 7429417585619429606)"
3908,tcp_3908,2615,Dryer_Mon,"(('192.168.10.116', 35012), ('34.242.76.239', 443), 6, 7429417585619429606)"
3909,tcp_3909,2023,Dryer_Mon,"(('192.168.10.116', 39860), ('52.40.126.25', 443), 6, 7429417585619429606)"
3910,tcp_3910,2023,Dryer_Mon,"(('192.168.10.116', 39862), ('52.40.126.25', 443), 6, 7429417585619429606)"
3911,tcp_3911,5454,Dryer_Mon,"(('192.168.10.116', 36686), ('54.201.73.147', 443), 6, 7429417585619429606)"
3912,tcp_3912,2023,Dryer_Mon,"(('192.168.10.116', 36688), ('54.201.73.147', 443), 6, 7429417585619429606)"
3913,tcp_3913,2272,Dryer_Mon,"(('192.168.10.116', 36690), ('54.201.73.147', 443), 6, 7429417585619429606)"
3914,tcp_3914,1111,Dryer_Mon,"(('192.168.10.116', 35068), ('34.242.76.239', 443), 6, 7429417585619429606)"
3915,tcp_3915,2023,Dryer_Mon,"(('192.168.10.116', 36697), ('54.201.73.147', 443), 6, 7429417585619429606)"
3916,tcp_3916,2272,Dryer_Mon,"(('192.168.10.116', 45830), ('52.40.126.25', 443), 6, 7429417585619429606)"
3917,tcp_3917,392,Dryer_Mon,"(('192.168.10.116', 46398), ('52.18.217.69', 5683), 6, 7429417585619429606)"
3918,tcp_3918,1122,Dryer_Mon,"(('192.168.10.116', 44476), ('34.248.199.171', 443), 6, 7429417585619429606)"
3919,tcp_3919,4922,Dryer_Mon,"(('192.168.10.116', 41033), ('54.201.73.147', 443), 6, 7429417585619429606)"
3920,tcp_3920,1136,Dryer_Mon,"(('192.168.10.116', 41035), ('54.201.73.147', 443), 6, 7429417585619429606)"
3921,tcp_3921,2708,Dryer_Mon,"(('192.168.10.116', 41037), ('54.201.73.147', 443), 6, 7429417585619429606)"
3922,tcp_3922,2314,Dryer_Mon,"(('192.168.10.116', 44841), ('34.242.76.239', 443), 6, 7429417585619429606)"
3923,tcp_3923,710,Dryer_Mon,"(('192.168.10.116', 45870), ('52.40.126.25', 443), 6, 7429417585619429606)"
3924,tcp_3924,62,Dryer_Mon,"(('192.168.10.116', 45872), ('52.40.126.25', 443), 6, 7429417585619429606)"
3925,tcp_3925,381,Dryer_Mon,"(('192.168.10.116', 44532), ('34.248.199.171', 443), 6, 7429417585619429606)"
3926,tcp_3926,1136,Dryer_Mon,"(('192.168.10.116', 45900), ('52.40.126.25', 443), 6, 7429417585619429606)"
3927,tcp_3927,2463,Dryer_Mon,"(('192.168.10.116', 44539), ('34.248.199.171', 443), 6, 7429417585619429606)"
3928,tcp_3928,4422,Dryer_Mon,"(('192.168.10.116', 40965), ('54.201.73.147', 443), 6, 7429417585619429606)"
3929,tcp_3929,2272,Dryer_Mon,"(('192.168.10.116', 45795), ('52.40.126.25', 443), 6, 7429417585619429606)"
3930,tcp_3930,140,Dryer_Mon,"(('192.168.10.116', 44771), ('34.242.76.239', 443), 6, 7429417585619429606)"
3931,tcp_3931,4922,Dryer_Mon,"(('192.168.10.116', 45800), ('52.40.126.25', 443), 6, 7429417585619429606)"
3932,tcp_3932,772,Dryer_Mon,"(('192.168.10.116', 44778), ('34.242.76.239', 443), 6, 7429417585619429606)"
3933,tcp_3933,1036,Dryer_Mon,"(('192.168.10.116', 43704), ('52.196.153.125', 80), 6, 7429417585619429606)"
3934,tcp_3934,1447,Dryer_Mon,"(('192.168.10.116', 44483), ('34.248.199.171', 443), 6, 7429417585619429606)"
3935,tcp_3935,1136,Dryer_Mon,"(('192.168.10.116', 41021), ('54.201.73.147', 443), 6, 7429417585619429606)"
3936,tcp_3936,2463,Dryer_Mon,"(('192.168.10.116', 44490), ('34.248.199.171', 443), 6, 7429417585619429606)"
3937,tcp_3937,4922,Dryer_Mon,"(('192.168.10.116', 41028), ('54.201.73.147', 443), 6, 7429417585619429606)"
3938,tcp_3938,4164,Dryer_Mon,"(('192.168.10.116', 45877), ('52.40.126.25', 443), 6, 7429417585619429606)"
3939,tcp_3939,5478,Dryer_Mon,"(('192.168.10.116', 45879), ('52.40.126.25', 443), 6, 7429417585619429606)"
3940,tcp_3940,62,Dryer_Mon,"(('192.168.10.116', 44525), ('34.248.199.171', 443), 6, 7429417585619429606)"
3941,tcp_3941,2708,Dryer_Mon,"(('192.168.10.116', 41061), ('54.201.73.147', 443), 6, 7429417585619429606)"
3942,tcp_3942,133,Dryer_Mon,"(('192.168.10.116', 41063), ('54.201.73.147', 443), 6, 7429417585619429606)"
3943,tcp_3943,4795,Dryer_Mon,"(('192.168.10.116', 35170), ('54.201.73.147', 443), 6, 7429417585619429606)"
3944,tcp_3944,1036,Dryer_Mon,"(('192.168.10.116', 59879), ('52.199.167.51', 80), 6, 7429417585619429606)"
3945,tcp_3945,768,Dryer_Mon,"(('192.168.10.116', 39236), ('34.242.76.239', 443), 6, 7429417585619429606)"
3946,tcp_3946,2023,Dryer_Mon,"(('192.168.10.116', 46122), ('52.40.126.25', 443), 6, 7429417585619429606)"
3947,tcp_3947,392,Dryer_Mon,"(('192.168.10.116', 59613), ('52.49.104.73', 5683), 6, 7429417585619429606)"
3948,tcp_3948,1327,Dryer_Mon,"(('192.168.10.116', 39243), ('34.242.76.239', 443), 6, 7429417585619429606)"
3949,tcp_3949,768,Dryer_Mon,"(('192.168.10.116', 57125), ('34.248.199.171', 443), 6, 7429417585619429606)"
3950,tcp_3950,2708,Dryer_Mon,"(('192.168.10.116', 35210), ('54.201.73.147', 443), 6, 7429417585619429606)"
3951,tcp_3951,200,Dryer_Mon,"(('192.168.10.116', 35217), ('54.201.73.147', 443), 6, 7429417585619429606)"
3952,tcp_3952,5478,Dryer_Mon,"(('192.168.10.116', 35294), ('54.201.73.147', 443), 6, 7429417585619429606)"
3953,tcp_3953,5478,Dryer_Mon,"(('192.168.10.116', 35296), ('54.201.73.147', 443), 6, 7429417585619429606)"
3954,tcp_3954,5478,Dryer_Mon,"(('192.168.10.116', 35303), ('54.201.73.147', 443), 6, 7429417585619429606)"
3955,tcp_3955,4922,Dryer_Mon,"(('192.168.10.116', 35305), ('54.201.73.147', 443), 6, 7429417585619429606)"
3956,tcp_3956,2314,Dryer_Mon,"(('192.168.10.116', 39215), ('34.242.76.239', 443), 6, 7429417585619429606)"
3957,tcp_3957,140,Dryer_Mon,"(('192.168.10.116', 46101), ('52.40.126.25', 443), 6, 7429417585619429606)"
3958,tcp_3958,768,Dryer_Mon,"(('192.168.10.116', 39222), ('34.242.76.239', 443), 6, 7429417585619429606)"
3959,tcp_3959,5478,Dryer_Mon,"(('192.168.10.116', 46108), ('52.40.126.25', 443), 6, 7429417585619429606)"
3960,tcp_3960,1136,Dryer_Mon,"(('192.168.10.116', 35163), ('54.201.73.147', 443), 6, 7429417585619429606)"
3961,tcp_3961,5478,Dryer_Mon,"(('192.168.10.116', 46112), ('52.40.126.25', 443), 6, 7429417585619429606)"
3962,tcp_3962,768,Dryer_Mon,"(('192.168.10.116', 57139), ('34.248.199.171', 443), 6, 7429417585619429606)"
3963,tcp_3963,3841,Dryer_Mon,"(('192.168.10.116', 54700), ('54.213.198.17', 8080), 6, 7429417585619429606)"
3964,tcp_3964,742,Dryer_Mon,"(('192.168.10.116', 35233), ('54.201.73.147', 443), 6, 7429417585619429606)"
3965,tcp_3965,1136,Dryer_Mon,"(('192.168.10.116', 46182), ('52.40.126.25', 443), 6, 7429417585619429606)"
3966,tcp_3966,1327,Dryer_Mon,"(('192.168.10.116', 52835), ('34.242.76.239', 443), 6, 7429417585619429606)"
3967,tcp_3967,3351,Dryer_Mon,"(('192.168.10.116', 43176), ('34.240.184.78', 5683), 6, 7429417585619429606)"
3968,tcp_3968,5369,Dryer_Mon,"(('192.168.10.116', 50916), ('54.213.198.17', 8080), 6, 7429417585619429606)"
3969,tcp_3969,2166,Dryer_Mon,"(('192.168.10.116', 36173), ('52.40.126.25', 443), 6, 7429417585619429606)"
3970,tcp_3970,2272,Dryer_Mon,"(('192.168.10.116', 58048), ('54.201.73.147', 443), 6, 7429417585619429606)"
3971,tcp_3971,1036,Dryer_Mon,"(('192.168.10.116', 57544), ('52.196.153.125', 80), 6, 7429417585619429606)"
3972,tcp_3972,774,Dryer_Mon,"(('192.168.10.116', 51510), ('52.214.0.215', 5683), 6, 7429417585619429606)"
3973,tcp_3973,4553,Dryer_Mon,"(('192.168.10.116', 51543), ('54.201.73.147', 443), 6, 7429417585619429606)"
3974,tcp_3974,2023,Dryer_Mon,"(('192.168.10.116', 51546), ('54.201.73.147', 443), 6, 7429417585619429606)"
3975,tcp_3975,1036,Dryer_Mon,"(('192.168.10.116', 57717), ('52.199.167.51', 80), 6, 7429417585619429606)"
3976,tcp_3976,2507,Dryer_Mon,"(('192.168.10.116', 51553), ('54.201.73.147', 443), 6, 7429417585619429606)"
3977,tcp_3977,1838,Dryer_Mon,"(('192.168.10.116', 46887), ('34.240.184.78', 5683), 6, 7429417585619429606)"
3978,tcp_3978,307,Dryer_Mon,"(('192.168.10.116', 35346), ('52.18.114.61', 5683), 6, 7429417585619429606)"
3979,tcp_3979,530,Dryer_Mon,"(('192.168.10.116', 34132), ('54.76.44.250', 5683), 6, 7429417585619429606)"
3980,tcp_3980,5478,Dryer_Mon,"(('192.168.10.116', 57980), ('54.201.73.147', 443), 6, 7429417585619429606)"
3981,tcp_3981,2598,Dryer_Mon,"(('192.168.10.116', 59147), ('52.199.246.189', 80), 6, 7429417585619429606)"
3982,tcp_3982,1829,Dryer_Mon,"(('192.168.10.116', 51840), ('34.248.199.171', 443), 6, 7429417585619429606)"
3983,tcp_3983,2023,Dryer_Mon,"(('192.168.10.116', 51570), ('54.201.73.147', 443), 6, 7429417585619429606)"
3984,tcp_3984,3965,Dryer_Mon,"(('192.168.10.116', 57487), ('52.40.126.25', 443), 6, 7429417585619429606)"
3985,tcp_3985,945,Dryer_Mon,"(('192.168.10.116', 42998), ('34.240.94.199', 5683), 6, 7429417585619429606)"
3986,tcp_3986,2272,Dryer_Mon,"(('192.168.10.116', 57498), ('52.40.126.25', 443), 6, 7429417585619429606)"
3987,tcp_3987,1111,Dryer_Mon,"(('192.168.10.116', 41994), ('34.242.76.239', 443), 6, 7429417585619429606)"
3988,tcp_3988,3482,Dryer_Mon,"(('192.168.10.116', 52886), ('34.242.76.239', 443), 6, 7429417585619429606)"
3989,tcp_3989,2023,Dryer_Mon,"(('192.168.10.116', 36148), ('52.40.126.25', 443), 6, 7429417585619429606)"
3990,tcp_3990,191,Dryer_Mon,"(('192.168.10.116', 49536), ('52.199.246.189', 80), 6, 7429417585619429606)"
3991,tcp_3991,430,Dryer_Mon,"(('192.168.10.116', 37221), ('34.242.76.239', 443), 6, 7429417585619429606)"
3992,tcp_3992,783,Dryer_Mon,"(('192.168.10.116', 58317), ('52.40.126.25', 443), 6, 7429417585619429606)"
3993,tcp_3993,5321,Dryer_Mon,"(('192.168.10.116', 43247), ('54.213.198.17', 8080), 6, 7429417585619429606)"
3994,tcp_3994,3115,Dryer_Mon,"(('192.168.10.116', 37599), ('52.49.95.242', 5683), 6, 7429417585619429606)"
3995,tcp_3995,783,Dryer_Mon,"(('192.168.10.116', 58320), ('52.40.126.25', 443), 6, 7429417585619429606)"
3996,tcp_3996,2695,Dryer_Mon,"(('192.168.10.116', 37229), ('34.242.76.239', 443), 6, 7429417585619429606)"
3997,tcp_3997,2040,Dryer_Mon,"(('192.168.10.116', 36872), ('34.248.199.171', 443), 6, 7429417585619429606)"
3998,tcp_3998,680,Dryer_Mon,"(('192.168.10.116', 58326), ('52.40.126.25', 443), 6, 7429417585619429606)"
3999,tcp_3999,430,Dryer_Mon,"(('192.168.10.116', 36879), ('34.248.199.171', 443), 6, 7429417585619429606)"
4000,tcp_4000,783,Dryer_Mon,"(('192.168.10.116', 58333), ('52.40.126.25', 443), 6, 7429417585619429606)"
4001,tcp_4001,4649,Dryer_Mon,"(('192.168.10.116', 43270), ('54.213.198.17', 8080), 6, 7429417585619429606)"
4002,tcp_4002,680,Dryer_Mon,"(('192.168.10.116', 58342), ('52.40.126.25', 443), 6, 7429417585619429606)"
4003,tcp_4003,783,Dryer_Mon,"(('192.168.10.116', 58344), ('52.40.126.25', 443), 6, 7429417585619429606)"
4004,tcp_4004,191,Dryer_Mon,"(('192.168.10.116', 49567), ('52.199.246.189', 80), 6, 7429417585619429606)"
4005,tcp_4005,430,Dryer_Mon,"(('192.168.10.116', 36894), ('34.248.199.171', 443), 6, 7429417585619429606)"
4006,tcp_4006,680,Dryer_Mon,"(('192.168.10.116', 58348), ('52.40.126.25', 443), 6, 7429417585619429606)"
4007,tcp_4007,2040,Dryer_Mon,"(('192.168.10.116', 36901), ('34.248.199.171', 443), 6, 7429417585619429606)"
4008,tcp_4008,1036,Dryer_Mon,"(('192.168.10.116', 49770), ('52.199.167.51', 80), 6, 7429417585619429606)"
4009,tcp_4009,2036,Dryer_Mon,"(('192.168.10.116', 38960), ('34.240.184.78', 5683), 6, 7429417585619429606)"
4010,tcp_4010,2036,Dryer_Mon,"(('192.168.10.116', 35316), ('52.49.104.73', 5683), 6, 7429417585619429606)"
4011,tcp_4011,89,Dryer_Mon,"(('192.168.10.116', 56266), ('34.248.199.171', 443), 6, 7429417585619429606)"
4012,tcp_4012,2272,Dryer_Mon,"(('192.168.10.116', 57365), ('52.40.126.25', 443), 6, 7429417585619429606)"
4013,tcp_4013,1838,Dryer_Mon,"(('192.168.10.116', 48868), ('34.240.248.173', 5683), 6, 7429417585619429606)"
4014,tcp_4014,4878,Dryer_Mon,"(('192.168.10.116', 55334), ('52.18.114.61', 5683), 6, 7429417585619429606)"
4015,tcp_4015,4992,Dryer_Mon,"(('192.168.10.116', 56298), ('34.248.199.171', 443), 6, 7429417585619429606)"
4016,tcp_4016,5478,Dryer_Mon,"(('192.168.10.116', 57410), ('52.40.126.25', 443), 6, 7429417585619429606)"
4017,tcp_4017,742,Dryer_Mon,"(('192.168.10.116', 57414), ('52.40.126.25', 443), 6, 7429417585619429606)"
4018,tcp_4018,1036,Dryer_Mon,"(('192.168.10.116', 34113), ('52.199.167.51', 80), 6, 7429417585619429606)"
4019,tcp_4019,2463,Dryer_Mon,"(('192.168.10.116', 59574), ('34.248.199.171', 443), 6, 7429417585619429606)"
4020,tcp_4020,530,Dryer_Mon,"(('192.168.10.116', 41438), ('34.251.210.96', 5683), 6, 7429417585619429606)"
4021,tcp_4021,230,Dryer_Mon,"(('192.168.10.116', 59582), ('34.248.199.171', 443), 6, 7429417585619429606)"
4022,tcp_4022,1838,Dryer_Mon,"(('192.168.10.116', 58196), ('34.240.184.78', 5683), 6, 7429417585619429606)"
4023,tcp_4023,2108,Dryer_Mon,"(('192.168.10.116', 60562), ('34.242.76.239', 443), 6, 7429417585619429606)"
4024,tcp_4024,1690,Dryer_Mon,"(('192.168.10.116', 54103), ('54.201.73.147', 443), 6, 7429417585619429606)"
4025,tcp_4025,945,Dryer_Mon,"(('192.168.10.116', 59862), ('34.248.82.212', 5683), 6, 7429417585619429606)"
4026,tcp_4026,5478,Dryer_Mon,"(('192.168.10.116', 54136), ('54.201.73.147', 443), 6, 7429417585619429606)"
4027,tcp_4027,742,Dryer_Mon,"(('192.168.10.116', 54154), ('54.201.73.147', 443), 6, 7429417585619429606)"
4028,tcp_4028,768,Dryer_Mon,"(('192.168.10.116', 59642), ('34.248.199.171', 443), 6, 7429417585619429606)"
4029,tcp_4029,5471,Echodot3a_IoTLS,"(('192.168.12.112', 42626), ('54.239.31.104', 443), 6, -5363391261508147273)"
4030,tcp_4030,5236,Echodot3a_IoTLS,"(('192.168.12.112', 43700), ('3.93.28.182', 80), 6, -5363391261508147273)"
4031,tcp_4031,1609,Echodot3a_IoTLS,"(('192.168.12.112', 43702), ('3.93.28.182', 80), 6, -5363391261508147273)"
4032,tcp_4032,4601,Echodot3a_IoTLS,"(('192.168.12.112', 59342), ('52.46.157.6', 443), 6, -5363391261508147273)"
4033,tcp_4033,5350,Echodot3a_IoTLS,"(('192.168.12.112', 38776), ('54.239.29.142', 443), 6, -5363391261508147273)"
4034,tcp_4034,924,Echodot3a_IoTLS,"(('192.168.12.112', 56782), ('54.239.19.122', 443), 6, -5363391261508147273)"
4035,tcp_4035,924,Echodot3a_IoTLS,"(('192.168.12.112', 59862), ('52.94.226.101', 443), 6, -5363391261508147273)"
4036,tcp_4036,924,Echodot3a_IoTLS,"(('192.168.12.112', 34248), ('65.8.19.2', 443), 6, -5363391261508147273)"
4037,tcp_4037,2459,Echodot3a_IoTLS,"(('192.168.12.112', 56790), ('54.239.19.122', 443), 6, -5363391261508147273)"
4038,tcp_4038,4604,Echodot3a_IoTLS,"(('192.168.12.112', 34252), ('65.8.19.2', 443), 6, -5363391261508147273)"
4039,tcp_4039,71,Echodot3a_IoTLS,"(('192.168.12.112', 59872), ('52.94.226.101', 443), 6, -5363391261508147273)"
4040,tcp_4040,279,Echodot3a_IoTLS,"(('192.168.12.112', 59874), ('52.94.226.101', 443), 6, -5363391261508147273)"
4041,tcp_4041,2459,Echodot3a_IoTLS,"(('192.168.12.112', 56798), ('54.239.19.122', 443), 6, -5363391261508147273)"
4042,tcp_4042,534,Echodot3a_IoTLS,"(('192.168.12.112', 56800), ('54.239.19.122', 443), 6, -5363391261508147273)"
4043,tcp_4043,1797,Echodot3a_IoTLS,"(('192.168.12.112', 56802), ('54.239.19.122', 443), 6, -5363391261508147273)"
4044,tcp_4044,132,Echodot3a_IoTLS,"(('192.168.12.112', 56804), ('54.239.19.122', 443), 6, -5363391261508147273)"
4045,tcp_4045,2329,Echodot3a_IoTLS,"(('192.168.12.112', 60606), ('52.119.197.96', 443), 6, -5363391261508147273)"
4046,tcp_4046,1609,Echodot3a_IoTLS,"(('192.168.12.112', 33506), ('3.224.78.57', 80), 6, -5363391261508147273)"
4047,tcp_4047,1746,Echodot3a_IoTLS,"(('192.168.12.112', 46558), ('52.217.91.68', 80), 6, -5363391261508147273)"
4048,tcp_4048,1078,Echodot3a_IoTLS,"(('192.168.12.112', 59382), ('52.46.157.6', 443), 6, -5363391261508147273)"
4049,tcp_4049,4920,Echodot3a_IoTLS,"(('192.168.12.112', 35493), ('52.71.170.128', 443), 6, -5363391261508147273)"
4050,tcp_4050,2582,Echodot3a_IoTLS,"(('192.168.12.112', 43496), ('52.0.112.105', 443), 6, -5363391261508147273)"
4051,tcp_4051,4179,Echodot3a_IoTLS,"(('192.168.12.112', 47846), ('54.205.58.128', 443), 6, -5363391261508147273)"
4052,tcp_4052,870,Echodot3a_IoTLS,"(('192.168.12.112', 60035), ('3.208.60.147', 443), 6, -5363391261508147273)"
4053,tcp_4053,2582,Echodot3a_IoTLS,"(('192.168.12.112', 44368), ('54.165.161.197', 443), 6, -5363391261508147273)"
4054,tcp_4054,1879,Echodot3a_IoTLS,"(('192.168.12.112', 46890), ('3.208.54.245', 443), 6, -5363391261508147273)"
4055,tcp_4055,1879,Echodot3a_IoTLS,"(('192.168.12.112', 45474), ('34.204.115.0', 443), 6, -5363391261508147273)"
4056,tcp_4056,4367,Echodot3a_IoTLS,"(('107.20.76.41', 443), ('192.168.12.112', 56529), 6, -5363391261508147273)"
4057,tcp_4057,441,Echodot3a_IoTLS,"(('192.168.12.112', 37876), ('3.211.51.97', 443), 6, -5363391261508147273)"
4058,tcp_4058,1166,Echodot3a_IoTLS,"(('192.168.12.112', 37882), ('3.211.51.97', 443), 6, -5363391261508147273)"
4059,tcp_4059,626,Echodot3a_IoTLS,"(('192.168.12.112', 54417), ('52.0.112.105', 443), 6, -5363391261508147273)"
4060,tcp_4060,930,Echodot3a_IoTLS,"(('192.168.12.112', 56828), ('54.239.19.122', 443), 6, -5363391261508147273)"
4061,tcp_4061,930,Echodot3a_IoTLS,"(('192.168.12.112', 56830), ('54.239.19.122', 443), 6, -5363391261508147273)"
4062,tcp_4062,115,Echodot3a_IoTLS,"(('192.168.12.112', 56832), ('54.239.19.122', 443), 6, -5363391261508147273)"
4063,tcp_4063,5170,Echodot3a_IoTLS,"(('192.168.12.112', 33062), ('34.95.100.122', 443), 6, -5363391261508147273)"
4064,tcp_4064,358,Echodot_Mon,"(('192.168.20.112', 59386), ('52.201.22.127', 443), 6, -4889731562638283093)"
4065,tcp_4065,3887,Echodot_Mon,"(('192.168.20.112', 59190), ('52.95.113.144', 443), 6, -4889731562638283093)"
4066,tcp_4066,2932,Echodot_Mon,"(('192.168.20.112', 51948), ('54.239.18.122', 443), 6, -4889731562638283093)"
4067,tcp_4067,3726,Echodot_Mon,"(('192.168.20.112', 38310), ('52.95.121.5', 443), 6, -4889731562638283093)"
4068,tcp_4068,1841,Echodot_Mon,"(('143.204.174.230', 443), ('192.168.20.112', 55800), 6, -4889731562638283093)"
4069,tcp_4069,419,Echodot_Mon,"(('143.204.174.230', 443), ('192.168.20.112', 55898), 6, -4889731562638283093)"
4070,tcp_4070,1135,Echodot_Mon,"(('13.35.241.78', 443), ('192.168.20.112', 47910), 6, -4889731562638283093)"
4071,tcp_4071,331,Echodot_Mon,"(('192.168.20.112', 45810), ('52.95.121.5', 443), 6, -4889731562638283093)"
4072,tcp_4072,645,Echodot_Mon,"(('192.168.20.112', 32870), ('52.216.86.163', 80), 6, -4889731562638283093)"
4073,tcp_4073,406,Echodot_Mon,"(('192.168.20.112', 34490), ('52.20.166.2', 80), 6, -4889731562638283093)"
4074,tcp_4074,2566,Echodot_Mon,"(('192.168.20.112', 51778), ('52.22.200.248', 443), 6, -4889731562638283093)"
4075,tcp_4075,1951,Echodot_Mon,"(('192.168.20.112', 45898), ('52.95.121.5', 443), 6, -4889731562638283093)"
4076,tcp_4076,1399,Echodot_Mon,"(('192.168.20.112', 56030), ('205.251.243.55', 443), 6, -4889731562638283093)"
4077,tcp_4077,342,Echodot_Mon,"(('192.168.20.112', 40140), ('54.239.25.214', 443), 6, -4889731562638283093)"
4078,tcp_4078,1317,Echodot_Mon,"(('192.168.20.112', 59628), ('52.95.117.89', 443), 6, -4889731562638283093)"
4079,tcp_4079,645,Echodot_Mon,"(('192.168.20.112', 41136), ('52.216.184.19', 80), 6, -4889731562638283093)"
4080,tcp_4080,406,Echodot_Mon,"(('192.168.20.112', 48128), ('52.206.49.175', 80), 6, -4889731562638283093)"
4081,tcp_4081,331,Echodot_Mon,"(('192.168.20.112', 59786), ('52.95.117.89', 443), 6, -4889731562638283093)"
4082,tcp_4082,58,Echodot_Mon,"(('192.168.20.112', 56458), ('52.94.232.206', 443), 6, -4889731562638283093)"
4083,tcp_4083,2167,Echodot_Mon,"(('192.168.20.112', 48198), ('52.85.75.58', 443), 6, -4889731562638283093)"
4084,tcp_4084,429,Echodot_Mon,"(('192.168.20.112', 44758), ('54.88.4.159', 80), 6, -4889731562638283093)"
4085,tcp_4085,331,Echodot_Mon,"(('192.168.20.112', 59974), ('52.95.117.89', 443), 6, -4889731562638283093)"
4086,tcp_4086,255,Echodot_Mon,"(('192.168.20.112', 51162), ('52.94.228.52', 443), 6, -4889731562638283093)"
4087,tcp_4087,645,Echodot_Mon,"(('192.168.20.112', 35560), ('52.216.128.27', 80), 6, -4889731562638283093)"
4088,tcp_4088,406,Echodot_Mon,"(('192.168.20.112', 33642), ('34.237.106.62', 80), 6, -4889731562638283093)"
4089,tcp_4089,1100,Echodot_Mon,"(('192.168.20.112', 60114), ('52.95.117.89', 443), 6, -4889731562638283093)"
4090,tcp_4090,2841,Echodot_Mon,"(('192.168.20.112', 56884), ('34.225.195.31', 443), 6, -4889731562638283093)"
4091,tcp_4091,645,Echodot_Mon,"(('192.168.20.112', 50284), ('52.216.224.192', 80), 6, -4889731562638283093)"
4092,tcp_4092,406,Echodot_Mon,"(('192.168.20.112', 55578), ('34.231.75.108', 80), 6, -4889731562638283093)"
4093,tcp_4093,4698,Echodot_Mon,"(('192.168.20.112', 35261), ('52.201.22.127', 443), 6, -4889731562638283093)"
4094,tcp_4094,3585,Echodot_Mon,"(('192.168.20.112', 37220), ('52.95.121.5', 443), 6, -4889731562638283093)"
4095,tcp_4095,1331,Echodot_Mon,"(('192.168.20.112', 39260), ('54.239.26.255', 443), 6, -4889731562638283093)"
4096,tcp_4096,937,Echodot_Mon,"(('192.168.20.112', 39262), ('54.239.26.255', 443), 6, -4889731562638283093)"
4097,tcp_4097,345,Echodot_Mon,"(('192.168.20.112', 39264), ('54.239.26.255', 443), 6, -4889731562638283093)"
4098,tcp_4098,345,Echodot_Mon,"(('192.168.20.112', 39268), ('54.239.26.255', 443), 6, -4889731562638283093)"
4099,tcp_4099,655,Echodot_Mon,"(('192.168.20.112', 49390), ('52.95.113.144', 443), 6, -4889731562638283093)"
4100,tcp_4100,645,Echodot_Mon,"(('192.168.20.112', 57326), ('52.216.20.123', 80), 6, -4889731562638283093)"
4101,tcp_4101,406,Echodot_Mon,"(('192.168.20.112', 40112), ('54.80.129.248', 80), 6, -4889731562638283093)"
4102,tcp_4102,645,Echodot_Mon,"(('192.168.20.112', 56114), ('52.216.10.171', 80), 6, -4889731562638283093)"
4103,tcp_4103,406,Echodot_Mon,"(('192.168.20.112', 33658), ('52.71.140.251', 80), 6, -4889731562638283093)"
4104,tcp_4104,78,Echodot_Mon,"(('192.168.20.112', 52176), ('52.94.227.120', 443), 6, -4889731562638283093)"
4105,tcp_4105,342,Echodot_Mon,"(('192.168.20.112', 51550), ('52.46.128.105', 443), 6, -4889731562638283093)"
4106,tcp_4106,877,Echodot_Mon,"(('176.32.101.52', 443), ('192.168.20.112', 55234), 6, -4889731562638283093)"
4107,tcp_4107,645,Echodot_Mon,"(('192.168.20.112', 50736), ('52.217.0.107', 80), 6, -4889731562638283093)"
4108,tcp_4108,4962,Echodot_Mon,"(('192.168.20.112', 37838), ('52.95.121.5', 443), 6, -4889731562638283093)"
4109,tcp_4109,645,Echodot_Mon,"(('192.168.20.112', 37818), ('52.216.18.224', 80), 6, -4889731562638283093)"
4110,tcp_4110,164,Echodot_Mon,"(('100.25.76.141', 80), ('192.168.20.112', 57548), 6, -4889731562638283093)"
4111,tcp_4111,2307,Echodot_Mon,"(('192.168.20.112', 50388), ('72.21.207.142', 443), 6, -4889731562638283093)"
